Date,Zipcode,New Eviction Filings,COVID19 Declarations,Marshals Evictions Executed,Valid NY Zipcode?
2016-05,11103,29.0,,,yes
2016-05,11104,49.0,,,yes
2016-05,11105,22.0,,,yes
2016-05,11106,65.0,,,yes
2016-05,11109,6.0,,,yes
2016-05,11201,34.0,,,yes
2016-05,11203,178.0,,,yes
2016-05,11204,43.0,,,yes
2016-05,11205,91.0,,,yes
2016-05,11206,175.0,,,yes
2016-05,11207,311.0,,,yes
2016-05,11208,268.0,,,yes
2016-05,11209,55.0,,,yes
2016-05,11210,120.0,,,yes
2016-05,11211,68.0,,,yes
2016-05,11212,407.0,,,yes
2016-05,11213,221.0,,,yes
2016-05,11214,63.0,,,yes
2016-05,11215,21.0,,,yes
2016-05,11216,158.0,,,yes
2016-05,11217,47.0,,,yes
2016-05,11218,79.0,,,yes
2016-05,11219,35.0,,,yes
2016-05,11220,73.0,,,yes
2016-05,11221,179.0,,,yes
2016-05,11222,27.0,,,yes
2016-05,11223,84.0,,,yes
2016-05,11224,162.0,,,yes
2016-05,11225,262.0,,,yes
2016-05,11226,443.0,,,yes
2016-05,11228,6.0,,,yes
2016-05,11229,71.0,,,yes
2016-05,11230,88.0,,,yes
2016-05,11231,21.0,,,yes
2016-05,11232,6.0,,,yes
2016-05,11233,287.0,,,yes
2016-05,11234,73.0,,,yes
2016-05,11235,88.0,,,yes
2016-05,11236,151.0,,,yes
2016-05,11237,47.0,,,yes
2016-05,11238,103.0,,,yes
2016-05,11239,147.0,,,yes
2016-05,11249,42.0,,,yes
2016-05,11335,1.0,,,no
2016-05,11354,45.0,,,yes
2016-05,11355,57.0,,,yes
2016-05,11356,11.0,,,yes
2016-05,11357,5.0,,,yes
2016-05,11358,12.0,,,yes
2016-05,11360,5.0,,,yes
2016-05,11361,11.0,,,yes
2016-05,11363,3.0,,,yes
2016-05,11364,7.0,,,yes
2016-05,11365,143.0,,,yes
2016-05,11366,7.0,,,yes
2016-05,11367,94.0,,,yes
2016-05,11368,138.0,,,yes
2016-05,11369,20.0,,,yes
2016-05,11370,14.0,,,yes
2016-05,11372,93.0,,,yes
2016-05,11373,106.0,,,yes
2016-05,11374,55.0,,,yes
2016-05,11375,53.0,,,yes
2016-05,11376,1.0,,,no
2016-05,11377,102.0,,,yes
2016-05,11378,12.0,,,yes
2016-05,11379,9.0,,,yes
2016-05,11380,2.0,,,yes
2016-05,11385,65.0,,,yes
2016-05,11410,1.0,,,no
2016-05,11411,11.0,,,yes
2016-05,11412,27.0,,,yes
2016-05,11413,31.0,,,yes
2016-05,11414,6.0,,,yes
2016-05,11415,39.0,,,yes
2016-05,11416,17.0,,,yes
2016-05,11417,14.0,,,yes
2016-05,11418,27.0,,,yes
2016-05,11419,33.0,,,yes
2016-05,11420,16.0,,,yes
2016-05,11421,20.0,,,yes
2016-05,11422,25.0,,,yes
2016-05,11423,80.0,,,yes
2016-05,11424,1.0,,,yes
2016-05,11426,9.0,,,yes
2016-05,11427,34.0,,,yes
2016-05,11428,14.0,,,yes
2016-05,11429,20.0,,,yes
2016-05,11430,1.0,,,yes
2016-05,11432,117.0,,,yes
2016-05,11433,44.0,,,yes
2016-05,11434,189.0,,,yes
2016-05,11435,92.0,,,yes
2016-05,11436,14.0,,,yes
2016-05,11679,1.0,,,no
2016-05,11691,205.0,,,yes
2016-05,11692,93.0,,,yes
2016-05,11693,29.0,,,yes
2016-05,11694,27.0,,,yes
2016-06,0,2.0,,,no
2016-06,10000,1.0,,,no
2016-06,10001,37.0,,,yes
2016-06,10002,159.0,,,yes
2016-06,10003,47.0,,,yes
2016-06,10004,4.0,,,yes
2016-06,10005,10.0,,,yes
2016-06,10006,11.0,,,yes
2016-06,10007,2.0,,,yes
2016-06,10009,148.0,,,yes
2016-06,10010,32.0,,,yes
2016-06,10011,60.0,,,yes
2016-06,10012,21.0,,,yes
2016-06,10013,27.0,,,yes
2016-06,10014,36.0,,,yes
2016-06,10016,58.0,,,yes
2016-06,10017,14.0,,,yes
2016-06,10018,18.0,,,yes
2016-06,10019,67.0,,,yes
2016-06,10021,33.0,,,yes
2016-06,10022,29.0,,,yes
2016-06,10023,79.0,,,yes
2016-06,10024,90.0,,,yes
2016-06,10025,191.0,,,yes
2016-06,10026,116.0,,,yes
2016-06,10027,224.0,,,yes
2016-06,10028,33.0,,,yes
2016-06,10029,404.0,,,yes
2016-06,10030,213.0,,,yes
2016-06,10031,218.0,,,yes
2016-06,10032,206.0,,,yes
2016-06,10033,161.0,,,yes
2016-06,10034,157.0,,,yes
2016-06,10035,196.0,,,yes
2016-06,10036,44.0,,,yes
2016-06,10037,202.0,,,yes
2016-06,10038,53.0,,,yes
2016-06,10039,130.0,,,yes
2016-06,10040,162.0,,,yes
2016-06,10044,22.0,,,yes
2016-06,10065,27.0,,,yes
2016-06,10069,2.0,,,yes
2016-06,10075,24.0,,,yes
2016-06,10128,77.0,,,yes
2016-06,10280,18.0,,,yes
2016-06,10282,1.0,,,yes
2016-06,10301,65.0,,,yes
2016-06,10302,10.0,,,yes
2016-06,10303,35.0,,,yes
2016-06,10304,78.0,,,yes
2016-06,10305,14.0,,,yes
2016-06,10306,41.0,,,yes
2016-06,10307,1.0,,,yes
2016-06,10309,2.0,,,yes
2016-06,10310,39.0,,,yes
2016-06,10312,12.0,,,yes
2016-06,10314,26.0,,,yes
2016-06,10451,392.0,,,yes
2016-06,10452,582.0,,,yes
2016-06,10453,555.0,,,yes
2016-06,10454,200.0,,,yes
2016-06,10455,249.0,,,yes
2016-06,10456,627.0,,,yes
2016-06,10457,526.0,,,yes
2016-06,10458,504.0,,,yes
2016-06,10459,276.0,,,yes
2016-06,10460,381.0,,,yes
2016-06,10461,71.0,,,yes
2016-06,10462,265.0,,,yes
2016-06,10463,236.0,,,yes
2016-06,10464,2.0,,,yes
2016-06,10465,51.0,,,yes
2016-06,10466,206.0,,,yes
2016-06,10467,458.0,,,yes
2016-06,10468,487.0,,,yes
2016-06,10469,126.0,,,yes
2016-06,10470,39.0,,,yes
2016-06,10471,26.0,,,yes
2016-06,10472,245.0,,,yes
2016-06,10473,259.0,,,yes
2016-06,10474,73.0,,,yes
2016-06,10475,104.0,,,yes
2016-06,11004,3.0,,,yes
2016-06,11021,2.0,,,yes
2016-06,11101,42.0,,,yes
2016-06,11102,41.0,,,yes
2016-06,11103,23.0,,,yes
2016-06,11104,43.0,,,yes
2016-06,11105,29.0,,,yes
2016-06,11106,58.0,,,yes
2016-06,11109,9.0,,,yes
2016-06,11201,96.0,,,yes
2016-06,11203,188.0,,,yes
2016-06,11204,46.0,,,yes
2016-06,11205,104.0,,,yes
2016-06,11206,192.0,,,yes
2016-06,11207,327.0,,,yes
2016-06,11208,291.0,,,yes
2016-06,11209,61.0,,,yes
2016-06,11210,151.0,,,yes
2016-06,11211,78.0,,,yes
2016-06,11212,449.0,,,yes
2016-06,11213,293.0,,,yes
2016-06,11214,69.0,,,yes
2016-06,11215,27.0,,,yes
2016-06,11216,163.0,,,yes
2016-06,11217,37.0,,,yes
2016-06,11218,87.0,,,yes
2016-06,11219,39.0,,,yes
2016-06,11220,43.0,,,yes
2016-06,11221,186.0,,,yes
2016-06,11222,17.0,,,yes
2016-06,11223,91.0,,,yes
2016-06,11224,155.0,,,yes
2016-06,11225,234.0,,,yes
2016-06,11226,395.0,,,yes
2016-06,11228,13.0,,,yes
2016-06,11229,87.0,,,yes
2016-06,11230,106.0,,,yes
2016-06,11231,121.0,,,yes
2016-06,11232,14.0,,,yes
2016-06,11233,284.0,,,yes
2016-06,11234,75.0,,,yes
2016-06,11235,96.0,,,yes
2016-06,11236,143.0,,,yes
2016-06,11237,46.0,,,yes
2016-06,11238,92.0,,,yes
2016-06,11239,198.0,,,yes
2016-06,11249,35.0,,,yes
2016-06,11321,1.0,,,no
2016-06,11323,1.0,,,no
2016-06,11354,83.0,,,yes
2016-06,11355,71.0,,,yes
2016-06,11356,8.0,,,yes
2016-06,11357,15.0,,,yes
2016-06,11358,15.0,,,yes
2016-06,11360,8.0,,,yes
2016-06,11361,4.0,,,yes
2016-06,11362,2.0,,,yes
2016-06,11363,4.0,,,yes
2016-06,11364,9.0,,,yes
2016-06,11365,91.0,,,yes
2016-06,11366,3.0,,,yes
2016-06,11367,86.0,,,yes
2016-06,11368,129.0,,,yes
2016-06,11369,29.0,,,yes
2016-06,11370,12.0,,,yes
2016-06,11372,107.0,,,yes
2016-06,11373,98.0,,,yes
2016-06,11374,59.0,,,yes
2016-06,11375,58.0,,,yes
2016-06,11377,80.0,,,yes
2016-06,11378,9.0,,,yes
2016-06,11379,13.0,,,yes
2016-06,11381,1.0,,,yes
2016-06,11385,69.0,,,yes
2016-06,11411,13.0,,,yes
2016-06,11412,34.0,,,yes
2016-06,11413,28.0,,,yes
2016-06,11414,11.0,,,yes
2016-06,11415,35.0,,,yes
2016-06,11416,17.0,,,yes
2016-06,11417,14.0,,,yes
2016-06,11418,41.0,,,yes
2016-06,11419,28.0,,,yes
2016-06,11420,27.0,,,yes
2016-06,11421,24.0,,,yes
2016-06,11422,21.0,,,yes
2016-06,11423,89.0,,,yes
2016-06,11426,4.0,,,yes
2016-06,11427,43.0,,,yes
2016-06,11428,9.0,,,yes
2016-06,11429,22.0,,,yes
2016-06,11432,116.0,,,yes
2016-06,11433,58.0,,,yes
2016-06,11434,165.0,,,yes
2016-06,11435,99.0,,,yes
2016-06,11436,12.0,,,yes
2016-06,11691,253.0,,,yes
2016-06,11692,84.0,,,yes
2016-06,11693,37.0,,,yes
2016-06,11694,31.0,,,yes
2016-07,10001,70.0,,,yes
2016-07,10002,189.0,,,yes
2016-07,10003,30.0,,,yes
2016-07,10004,1.0,,,yes
2016-07,10005,11.0,,,yes
2016-07,10006,2.0,,,yes
2016-07,10009,165.0,,,yes
2016-07,10010,36.0,,,yes
2016-07,10011,71.0,,,yes
2016-07,10012,19.0,,,yes
2016-07,10013,22.0,,,yes
2016-07,10014,35.0,,,yes
2016-07,10016,42.0,,,yes
2016-07,10017,12.0,,,yes
2016-07,10018,7.0,,,yes
2016-07,10019,49.0,,,yes
2016-07,10021,34.0,,,yes
2016-07,10022,38.0,,,yes
2016-07,10023,75.0,,,yes
2016-07,10024,61.0,,,yes
2016-07,10025,129.0,,,yes
2016-07,10026,74.0,,,yes
2016-07,10027,225.0,,,yes
2016-07,10028,22.0,,,yes
2016-07,10029,323.0,,,yes
2016-07,10030,134.0,,,yes
2016-07,10031,179.0,,,yes
2016-07,10032,156.0,,,yes
2016-07,10033,139.0,,,yes
2016-07,10034,153.0,,,yes
2016-07,10035,163.0,,,yes
2016-07,10036,50.0,,,yes
2016-07,10037,132.0,,,yes
2016-07,10038,47.0,,,yes
2016-07,10039,212.0,,,yes
2016-07,10040,150.0,,,yes
2016-07,10044,29.0,,,yes
2016-07,10065,27.0,,,yes
2016-07,10069,1.0,,,yes
2016-07,10075,21.0,,,yes
2016-07,10128,66.0,,,yes
2016-07,10170,1.0,,,yes
2016-07,10280,2.0,,,yes
2016-07,10282,1.0,,,yes
2016-07,10301,86.0,,,yes
2016-07,10302,24.0,,,yes
2016-07,10303,77.0,,,yes
2016-07,10304,89.0,,,yes
2016-07,10305,33.0,,,yes
2016-07,10306,27.0,,,yes
2016-07,10307,3.0,,,yes
2016-07,10308,2.0,,,yes
2016-07,10309,9.0,,,yes
2016-07,10310,33.0,,,yes
2016-07,10312,7.0,,,yes
2016-07,10314,45.0,,,yes
2016-07,10451,342.0,,,yes
2016-07,10452,521.0,,,yes
2016-07,10453,507.0,,,yes
2016-07,10454,318.0,,,yes
2016-07,10455,418.0,,,yes
2016-07,10456,605.0,,,yes
2016-07,10457,499.0,,,yes
2016-07,10458,458.0,,,yes
2016-07,10459,304.0,,,yes
2016-07,10460,296.0,,,yes
2016-07,10461,83.0,,,yes
2016-07,10462,295.0,,,yes
2016-07,10463,224.0,,,yes
2016-07,10464,6.0,,,yes
2016-07,10465,97.0,,,yes
2016-07,10466,206.0,,,yes
2016-07,10467,548.0,,,yes
2016-07,10468,439.0,,,yes
2016-07,10469,151.0,,,yes
2016-07,10470,36.0,,,yes
2016-07,10471,30.0,,,yes
2016-07,10472,268.0,,,yes
2016-07,10473,210.0,,,yes
2016-07,10474,63.0,,,yes
2016-07,10475,144.0,,,yes
2016-07,11004,8.0,,,yes
2016-07,11101,80.0,,,yes
2016-07,11102,36.0,,,yes
2016-07,11103,22.0,,,yes
2016-07,11104,54.0,,,yes
2016-07,11105,27.0,,,yes
2016-07,11106,92.0,,,yes
2016-07,11109,9.0,,,yes
2016-07,11111,1.0,,,no
2016-07,11201,77.0,,,yes
2016-07,11203,173.0,,,yes
2016-07,11204,49.0,,,yes
2016-07,11205,94.0,,,yes
2016-07,11206,206.0,,,yes
2016-07,11207,397.0,,,yes
2016-07,11208,279.0,,,yes
2016-07,11209,55.0,,,yes
2016-07,11210,124.0,,,yes
2016-07,11211,66.0,,,yes
2016-07,11212,393.0,,,yes
2016-07,11213,236.0,,,yes
2016-07,11214,57.0,,,yes
2016-07,11215,22.0,,,yes
2016-07,11216,111.0,,,yes
2016-07,11217,43.0,,,yes
2016-07,11218,52.0,,,yes
2016-07,11219,34.0,,,yes
2016-07,11220,49.0,,,yes
2016-07,11221,239.0,,,yes
2016-07,11222,19.0,,,yes
2016-07,11223,82.0,,,yes
2016-07,11224,133.0,,,yes
2016-07,11225,256.0,,,yes
2016-07,11226,390.0,,,yes
2016-07,11228,16.0,,,yes
2016-07,11229,103.0,,,yes
2016-07,11230,93.0,,,yes
2016-07,11231,109.0,,,yes
2016-07,11232,16.0,,,yes
2016-07,11233,304.0,,,yes
2016-07,11234,64.0,,,yes
2016-07,11235,110.0,,,yes
2016-07,11236,128.0,,,yes
2016-07,11237,42.0,,,yes
2016-07,11238,76.0,,,yes
2016-07,11239,199.0,,,yes
2016-07,11249,56.0,,,yes
2016-07,11354,38.0,,,yes
2016-07,11355,70.0,,,yes
2016-07,11356,4.0,,,yes
2016-07,11357,6.0,,,yes
2016-07,11358,12.0,,,yes
2016-07,11360,7.0,,,yes
2016-07,11361,11.0,,,yes
2016-07,11362,1.0,,,yes
2016-07,11363,5.0,,,yes
2016-07,11364,5.0,,,yes
2016-07,11365,99.0,,,yes
2016-07,11366,3.0,,,yes
2016-07,11367,78.0,,,yes
2016-07,11368,92.0,,,yes
2016-07,11369,16.0,,,yes
2016-07,11370,10.0,,,yes
2016-07,11372,101.0,,,yes
2016-07,11373,109.0,,,yes
2016-07,11374,54.0,,,yes
2016-07,11375,42.0,,,yes
2016-07,11377,68.0,,,yes
2016-07,11378,18.0,,,yes
2016-07,11379,24.0,,,yes
2016-07,11380,6.0,,,yes
2016-07,11385,71.0,,,yes
2016-07,11410,1.0,,,no
2016-07,11411,11.0,,,yes
2016-07,11412,29.0,,,yes
2016-07,11413,43.0,,,yes
2016-07,11414,9.0,,,yes
2016-07,11415,26.0,,,yes
2016-07,11416,21.0,,,yes
2016-07,11417,14.0,,,yes
2016-07,11418,35.0,,,yes
2016-07,11419,30.0,,,yes
2016-07,11420,26.0,,,yes
2016-07,11421,27.0,,,yes
2016-07,11422,15.0,,,yes
2016-07,11423,32.0,,,yes
2016-07,11425,1.0,,,yes
2016-07,11426,8.0,,,yes
2016-07,11427,43.0,,,yes
2016-07,11428,19.0,,,yes
2016-07,11429,11.0,,,yes
2016-07,11432,113.0,,,yes
2016-07,11433,54.0,,,yes
2016-07,11434,145.0,,,yes
2016-07,11435,89.0,,,yes
2016-07,11436,17.0,,,yes
2016-07,11691,273.0,,,yes
2016-07,11692,99.0,,,yes
2016-07,11693,44.0,,,yes
2016-07,11694,35.0,,,yes
2016-08,10001,57.0,,,yes
2016-08,10002,197.0,,,yes
2016-08,10003,53.0,,,yes
2016-08,10004,3.0,,,yes
2016-08,10005,21.0,,,yes
2016-08,10006,3.0,,,yes
2016-08,10007,3.0,,,yes
2016-08,10009,177.0,,,yes
2016-08,10010,25.0,,,yes
2016-08,10011,62.0,,,yes
2016-08,10012,20.0,,,yes
2016-08,10013,20.0,,,yes
2016-08,10014,35.0,,,yes
2016-08,10016,74.0,,,yes
2016-08,10017,16.0,,,yes
2016-08,10018,25.0,,,yes
2016-08,10019,80.0,,,yes
2016-08,10020,1.0,,,yes
2016-08,10021,44.0,,,yes
2016-08,10022,30.0,,,yes
2016-08,10023,69.0,,,yes
2016-08,10024,71.0,,,yes
2016-08,10025,160.0,,,yes
2016-08,10026,241.0,,,yes
2016-08,10027,281.0,,,yes
2016-08,10028,42.0,,,yes
2016-08,10029,463.0,,,yes
2016-08,10030,231.0,,,yes
2016-08,10031,234.0,,,yes
2016-08,10032,206.0,,,yes
2016-08,10033,188.0,,,yes
2016-08,10034,201.0,,,yes
2016-08,10035,170.0,,,yes
2016-08,10036,61.0,,,yes
2016-08,10037,135.0,,,yes
2016-08,10038,62.0,,,yes
2016-08,10039,247.0,,,yes
2016-08,10040,187.0,,,yes
2016-08,10044,11.0,,,yes
2016-08,10065,24.0,,,yes
2016-08,10069,13.0,,,yes
2016-08,10075,22.0,,,yes
2016-08,10128,84.0,,,yes
2016-08,10280,6.0,,,yes
2016-08,10282,5.0,,,yes
2016-08,10301,67.0,,,yes
2016-08,10302,34.0,,,yes
2016-08,10303,69.0,,,yes
2016-08,10304,76.0,,,yes
2016-08,10305,41.0,,,yes
2016-08,10306,34.0,,,yes
2016-08,10307,7.0,,,yes
2016-08,10308,3.0,,,yes
2016-08,10309,8.0,,,yes
2016-08,10310,34.0,,,yes
2016-08,10312,12.0,,,yes
2016-08,10314,40.0,,,yes
2016-08,10451,448.0,,,yes
2016-08,10452,631.0,,,yes
2016-08,10453,784.0,,,yes
2016-08,10454,331.0,,,yes
2016-08,10455,341.0,,,yes
2016-08,10456,741.0,,,yes
2016-08,10457,550.0,,,yes
2016-08,10458,584.0,,,yes
2016-08,10459,345.0,,,yes
2016-08,10460,389.0,,,yes
2016-08,10461,115.0,,,yes
2016-08,10462,337.0,,,yes
2016-08,10463,257.0,,,yes
2016-08,10464,3.0,,,yes
2016-08,10465,92.0,,,yes
2016-08,10466,284.0,,,yes
2016-08,10467,630.0,,,yes
2016-08,10468,577.0,,,yes
2016-08,10469,127.0,,,yes
2016-08,10470,45.0,,,yes
2016-08,10471,39.0,,,yes
2016-08,10472,401.0,,,yes
2016-08,10473,365.0,,,yes
2016-08,10474,124.0,,,yes
2016-08,10475,120.0,,,yes
2016-08,11001,1.0,,,yes
2016-08,11004,2.0,,,yes
2016-08,11101,91.0,,,yes
2016-08,11102,42.0,,,yes
2016-08,11103,26.0,,,yes
2016-08,11104,48.0,,,yes
2016-08,11105,22.0,,,yes
2016-08,11106,83.0,,,yes
2016-08,11109,17.0,,,yes
2016-08,11111,4.0,,,no
2016-08,11201,105.0,,,yes
2016-08,11202,2.0,,,yes
2016-08,11203,223.0,,,yes
2016-08,11204,57.0,,,yes
2016-08,11205,150.0,,,yes
2016-08,11206,276.0,,,yes
2016-08,11207,295.0,,,yes
2016-08,11208,306.0,,,yes
2016-08,11209,78.0,,,yes
2016-08,11210,135.0,,,yes
2016-08,11211,61.0,,,yes
2016-08,11212,515.0,,,yes
2016-08,11213,383.0,,,yes
2016-08,11214,61.0,,,yes
2016-08,11215,33.0,,,yes
2016-08,11216,187.0,,,yes
2016-08,11217,69.0,,,yes
2016-08,11218,71.0,,,yes
2016-08,11219,25.0,,,yes
2016-08,11220,37.0,,,yes
2016-08,11221,249.0,,,yes
2016-08,11222,9.0,,,yes
2016-08,11223,75.0,,,yes
2016-08,11224,190.0,,,yes
2016-08,11225,335.0,,,yes
2016-08,11226,526.0,,,yes
2016-08,11228,10.0,,,yes
2016-08,11229,107.0,,,yes
2016-08,11230,107.0,,,yes
2016-08,11231,96.0,,,yes
2016-08,11232,25.0,,,yes
2016-08,11233,305.0,,,yes
2016-08,11234,68.0,,,yes
2016-08,11235,109.0,,,yes
2016-08,11236,178.0,,,yes
2016-08,11237,63.0,,,yes
2016-08,11238,136.0,,,yes
2016-08,11239,167.0,,,yes
2016-08,11242,1.0,,,yes
2016-08,11249,18.0,,,yes
2016-08,11354,67.0,,,yes
2016-08,11355,52.0,,,yes
2016-08,11356,16.0,,,yes
2016-08,11357,9.0,,,yes
2016-08,11358,12.0,,,yes
2016-08,11360,8.0,,,yes
2016-08,11361,17.0,,,yes
2016-08,11362,1.0,,,yes
2016-08,11363,1.0,,,yes
2016-08,11364,10.0,,,yes
2016-08,11365,102.0,,,yes
2016-08,11366,2.0,,,yes
2016-08,11367,94.0,,,yes
2016-08,11368,191.0,,,yes
2016-08,11369,35.0,,,yes
2016-08,11370,13.0,,,yes
2016-08,11372,94.0,,,yes
2016-08,11373,102.0,,,yes
2016-08,11374,69.0,,,yes
2016-08,11375,75.0,,,yes
2016-08,11377,95.0,,,yes
2016-08,11378,12.0,,,yes
2016-08,11379,19.0,,,yes
2016-08,11385,78.0,,,yes
2016-08,11411,10.0,,,yes
2016-08,11412,31.0,,,yes
2016-08,11413,25.0,,,yes
2016-08,11414,14.0,,,yes
2016-08,11415,48.0,,,yes
2016-08,11416,27.0,,,yes
2016-08,11417,13.0,,,yes
2016-08,11418,35.0,,,yes
2016-08,11419,27.0,,,yes
2016-08,11420,19.0,,,yes
2016-08,11421,33.0,,,yes
2016-08,11422,19.0,,,yes
2016-08,11423,61.0,,,yes
2016-08,11426,8.0,,,yes
2016-08,11427,46.0,,,yes
2016-08,11428,19.0,,,yes
2016-08,11429,17.0,,,yes
2016-08,11432,146.0,,,yes
2016-08,11433,65.0,,,yes
2016-08,11434,214.0,,,yes
2016-08,11435,104.0,,,yes
2016-08,11436,22.0,,,yes
2016-08,11534,1.0,,,no
2016-08,11691,263.0,,,yes
2016-08,11692,123.0,,,yes
2016-08,11693,28.0,,,yes
2016-08,11694,46.0,,,yes
2016-09,0,1.0,,,no
2016-09,10001,49.0,,,yes
2016-09,10002,174.0,,,yes
2016-09,10003,50.0,,,yes
2016-09,10004,6.0,,,yes
2016-09,10005,7.0,,,yes
2016-09,10006,2.0,,,yes
2016-09,10007,1.0,,,yes
2016-09,10009,148.0,,,yes
2016-09,10010,14.0,,,yes
2016-09,10011,50.0,,,yes
2016-09,10012,21.0,,,yes
2016-09,10013,13.0,,,yes
2016-09,10014,31.0,,,yes
2016-09,10016,42.0,,,yes
2016-09,10017,5.0,,,yes
2016-09,10018,13.0,,,yes
2016-09,10019,68.0,,,yes
2016-09,10021,32.0,,,yes
2016-09,10022,18.0,,,yes
2016-09,10023,55.0,,,yes
2016-09,10024,80.0,,,yes
2016-09,10025,162.0,,,yes
2016-09,10026,191.0,,,yes
2016-09,10027,257.0,,,yes
2016-09,10028,30.0,,,yes
2016-09,10029,305.0,,,yes
2016-09,10030,142.0,,,yes
2016-09,10031,223.0,,,yes
2016-09,10032,216.0,,,yes
2016-09,10033,169.0,,,yes
2016-09,10034,208.0,,,yes
2016-09,10035,194.0,,,yes
2016-09,10036,53.0,,,yes
2016-09,10037,205.0,,,yes
2016-09,10038,9.0,,,yes
2016-09,10039,202.0,,,yes
2016-09,10040,210.0,,,yes
2016-09,10044,27.0,,,yes
2016-09,10065,27.0,,,yes
2016-09,10069,12.0,,,yes
2016-09,10075,12.0,,,yes
2016-09,10128,57.0,,,yes
2016-09,10151,3.0,,,yes
2016-09,10160,1.0,,,yes
2016-09,10280,21.0,,,yes
2016-09,10282,2.0,,,yes
2016-09,10301,57.0,,,yes
2016-09,10302,28.0,,,yes
2016-09,10303,77.0,,,yes
2016-09,10304,153.0,,,yes
2016-09,10305,19.0,,,yes
2016-09,10306,38.0,,,yes
2016-09,10307,4.0,,,yes
2016-09,10308,5.0,,,yes
2016-09,10309,6.0,,,yes
2016-09,10310,68.0,,,yes
2016-09,10312,9.0,,,yes
2016-09,10314,40.0,,,yes
2016-09,10436,1.0,,,no
2016-09,10451,427.0,,,yes
2016-09,10452,549.0,,,yes
2016-09,10453,602.0,,,yes
2016-09,10454,228.0,,,yes
2016-09,10455,195.0,,,yes
2016-09,10456,684.0,,,yes
2016-09,10457,556.0,,,yes
2016-09,10458,529.0,,,yes
2016-09,10459,294.0,,,yes
2016-09,10460,381.0,,,yes
2016-09,10461,98.0,,,yes
2016-09,10462,294.0,,,yes
2016-09,10463,205.0,,,yes
2016-09,10464,1.0,,,yes
2016-09,10465,60.0,,,yes
2016-09,10466,278.0,,,yes
2016-09,10467,510.0,,,yes
2016-09,10468,507.0,,,yes
2016-09,10469,120.0,,,yes
2016-09,10470,38.0,,,yes
2016-09,10471,25.0,,,yes
2016-09,10472,297.0,,,yes
2016-09,10473,305.0,,,yes
2016-09,10474,73.0,,,yes
2016-09,10475,110.0,,,yes
2016-09,11001,2.0,,,yes
2016-09,11004,5.0,,,yes
2016-09,11005,3.0,,,yes
2016-09,11101,71.0,,,yes
2016-09,11102,44.0,,,yes
2016-09,11103,26.0,,,yes
2016-09,11104,71.0,,,yes
2016-09,11105,38.0,,,yes
2016-09,11106,86.0,,,yes
2016-09,11109,8.0,,,yes
2016-09,11111,11.0,,,no
2016-09,11201,81.0,,,yes
2016-09,11203,227.0,,,yes
2016-09,11204,41.0,,,yes
2016-09,11205,131.0,,,yes
2016-09,11206,181.0,,,yes
2016-09,11207,365.0,,,yes
2016-09,11208,294.0,,,yes
2016-09,11209,53.0,,,yes
2016-09,11210,174.0,,,yes
2016-09,11211,88.0,,,yes
2016-09,11212,502.0,,,yes
2016-09,11213,240.0,,,yes
2016-09,11214,115.0,,,yes
2016-09,11215,28.0,,,yes
2016-09,11216,150.0,,,yes
2016-09,11217,56.0,,,yes
2016-09,11218,76.0,,,yes
2016-09,11219,47.0,,,yes
2016-09,11220,48.0,,,yes
2016-09,11221,211.0,,,yes
2016-09,11222,19.0,,,yes
2016-09,11223,86.0,,,yes
2016-09,11224,168.0,,,yes
2016-09,11225,243.0,,,yes
2016-09,11226,492.0,,,yes
2016-09,11228,12.0,,,yes
2016-09,11229,114.0,,,yes
2016-09,11230,131.0,,,yes
2016-09,11231,86.0,,,yes
2016-09,11232,20.0,,,yes
2016-09,11233,296.0,,,yes
2016-09,11234,53.0,,,yes
2016-09,11235,122.0,,,yes
2016-09,11236,188.0,,,yes
2016-09,11237,44.0,,,yes
2016-09,11238,107.0,,,yes
2016-09,11239,187.0,,,yes
2016-09,11249,45.0,,,yes
2016-09,11354,65.0,,,yes
2016-09,11355,78.0,,,yes
2016-09,11356,14.0,,,yes
2016-09,11357,11.0,,,yes
2016-09,11358,15.0,,,yes
2016-09,11360,13.0,,,yes
2016-09,11361,11.0,,,yes
2016-09,11362,3.0,,,yes
2016-09,11363,3.0,,,yes
2016-09,11364,12.0,,,yes
2016-09,11365,80.0,,,yes
2016-09,11366,2.0,,,yes
2016-09,11367,65.0,,,yes
2016-09,11368,195.0,,,yes
2016-09,11369,40.0,,,yes
2016-09,11370,16.0,,,yes
2016-09,11372,120.0,,,yes
2016-09,11373,115.0,,,yes
2016-09,11374,60.0,,,yes
2016-09,11375,56.0,,,yes
2016-09,11377,58.0,,,yes
2016-09,11378,10.0,,,yes
2016-09,11379,24.0,,,yes
2016-09,11385,74.0,,,yes
2016-09,11411,9.0,,,yes
2016-09,11412,29.0,,,yes
2016-09,11413,29.0,,,yes
2016-09,11414,9.0,,,yes
2016-09,11415,35.0,,,yes
2016-09,11416,19.0,,,yes
2016-09,11417,20.0,,,yes
2016-09,11418,38.0,,,yes
2016-09,11419,36.0,,,yes
2016-09,11420,32.0,,,yes
2016-09,11421,35.0,,,yes
2016-09,11422,25.0,,,yes
2016-09,11423,78.0,,,yes
2016-09,11426,5.0,,,yes
2016-09,11427,31.0,,,yes
2016-09,11428,18.0,,,yes
2016-09,11429,25.0,,,yes
2016-09,11432,145.0,,,yes
